"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDZ43","OUT049",3337.11527309237
"FDJ32","OUT010",339.828500461681
"DRH03","OUT017",1132.8498619469
"NCZ54","OUT035",2476.17098073701
"FDE26","OUT017",1534.06936358582
"FDS03","OUT045",1534.06936358582
"DRZ24","OUT019",339.828500461681
"FDO48","OUT027",3358.45318644068
"FDW39","OUT049",2217.15117664975
"NCK05","OUT049",1534.06936358582
"NCK30","OUT017",3337.11527309237
"FDT27","OUT018",3337.11527309237
"FDS08","OUT019",339.828500461681
"NCJ19","OUT049",2217.15117664975
"FDC58","OUT045",1132.8498619469
"DRE37","OUT013",2217.15117664975
"FDW02","OUT035",2217.15117664975
"FDJ02","OUT010",339.828500461681
"FDX09","OUT045",3447.42845130435
"FDT31","OUT010",339.828500461681
"FDI24","OUT049",3447.42845130435
"FDY09","OUT045",2476.17098073701
"FDV28","OUT045",1132.8498619469
"DRM47","OUT049",2217.15117664975
"FDT52","OUT019",339.828500461681
"FDI48","OUT018",1534.06936358582
"FDY55","OUT017",3337.11527309237
"FDU48","OUT013",2217.15117664975
"FDN25","OUT045",1534.06936358582
"FDP20","OUT049",2476.17098073701
"FDJ15","OUT013",3337.11527309237
"FDD04","OUT018",2476.17098073701
"FDY58","OUT045",3337.11527309237
"FDR37","OUT018",3337.11527309237
"FDF44","OUT013",3337.11527309237
"FDD32","OUT045",1132.8498619469
"FDR57","OUT017",3337.11527309237
"DRG39","OUT027",1132.8498619469
"FDX15","OUT017",2476.17098073701
"DRN37","OUT045",2217.15117664975
"FDW40","OUT027",3358.45318644068
"FDB32","OUT049",2476.17098073701
"FDM40","OUT018",2217.15117664975
"FDE39","OUT027",2476.17098073701
"DRH49","OUT017",1534.06936358582
"FDT46","OUT049",1132.8498619469
"NCF06","OUT035",3337.11527309237
"FDP07","OUT017",3337.11527309237
"FDC04","OUT013",3337.11527309237
"FDZ32","OUT017",2476.17098073701
"FDD50","OUT045",2476.17098073701
"FDU56","OUT017",3337.11527309237
"FDV34","OUT017",1534.06936358582
"NCY41","OUT013",1534.06936358582
"NCK18","OUT046",3337.11527309237
"DRH25","OUT049",1534.06936358582
"FDT57","OUT046",3337.11527309237
"FDV56","OUT018",2476.17098073701
"FDV12","OUT045",2217.15117664975
"FDN52","OUT017",1534.06936358582
"FDX38","OUT035",1132.8498619469
"FDE47","OUT018",2476.17098073701
"NCO07","OUT013",3337.11527309237
"FDV09","OUT027",2476.17098073701
"FDZ23","OUT019",339.828500461681
"DRH51","OUT018",1132.8498619469
"NCY54","OUT045",2476.17098073701
"DRG49","OUT013",3447.42845130435
"NCC19","OUT049",3337.11527309237
"NCV53","OUT045",3337.11527309237
"FDZ47","OUT019",339.828500461681
"NCO26","OUT018",1534.06936358582
"NCP02","OUT045",1534.06936358582
"NCW30","OUT018",3337.11527309237
"NCN55","OUT046",3337.11527309237
"FDB20","OUT010",339.828500461681
"DRL11","OUT013",2758.6962606383
"DRD60","OUT045",2217.15117664975
"FDW14","OUT010",339.828500461681
"FDL27","OUT010",339.828500461681
"FDU09","OUT018",1534.06936358582
"DRH36","OUT027",1534.06936358582
"FDP34","OUT027",2476.17098073701
"FDE04","OUT017",3337.11527309237
"FDZ57","OUT027",2476.17098073701
"FDF02","OUT010",339.828500461681
"FDG28","OUT045",3337.11527309237
"NCI31","OUT046",2476.17098073701
"FDT43","OUT013",1132.8498619469
"FDU20","OUT046",2476.17098073701
"FDD53","OUT013",1132.8498619469
"FDW15","OUT045",2476.17098073701
"NCT53","OUT045",3447.42845130435
"NCG55","OUT027",2476.17098073701
"FDD48","OUT035",2217.15117664975
"FDG47","OUT049",3337.11527309237
"FDI21","OUT017",1534.06936358582
"FDT27","OUT017",3337.11527309237
"DRO35","OUT013",1132.8498619469
"FDD33","OUT017",3337.11527309237
"FDC04","OUT035",3337.11527309237
"FDY34","OUT013",3337.11527309237
"DRJ49","OUT049",2217.15117664975
"FDE05","OUT049",2217.15117664975
"FDU31","OUT017",3337.11527309237
"NCN19","OUT027",3358.45318644068
"FDK56","OUT027",5355.02535258358
"FDK58","OUT017",1534.06936358582
"NCJ42","OUT035",1132.8498619469
"FDZ34","OUT027",5355.02535258358
"FDA52","OUT018",3337.11527309237
"NCR29","OUT013",1534.06936358582
"FDT48","OUT035",3447.42845130435
"DRJ51","OUT019",339.828500461681
"NCS54","OUT046",2476.17098073701
"FDV01","OUT035",1534.06936358582
"DRG51","OUT027",2476.17098073701
"NCG42","OUT013",2476.17098073701
"FDA51","OUT049",1534.06936358582
"FDV19","OUT010",339.828500461681
"NCT18","OUT045",2476.17098073701
"NCS41","OUT045",3337.11527309237
"FDO03","OUT046",3337.11527309237
"FDL12","OUT010",339.828500461681
"FDY37","OUT010",339.828500461681
"FDI58","OUT049",1534.06936358582
"FDT28","OUT018",3337.11527309237
"NCC42","OUT010",339.828500461681
"FDO01","OUT017",2476.17098073701
"FDJ02","OUT013",1534.06936358582
"FDQ04","OUT018",1534.06936358582
"DRL47","OUT013",1132.8498619469
"FDZ32","OUT035",3337.11527309237
"FDC35","OUT035",2217.15117664975
"FDX14","OUT045",1132.8498619469
"FDZ35","OUT013",2758.6962606383
"FDL14","OUT013",2217.15117664975
"FDO04","OUT049",1534.06936358582
"DRK11","OUT017",2217.15117664975
"FDB44","OUT018",3337.11527309237
"FDZ50","OUT049",3337.11527309237
"FDI12","OUT027",3358.45318644068
"FDU43","OUT017",3337.11527309237
"FDD58","OUT010",339.828500461681
"FDB27","OUT017",3337.11527309237
"FDB04","OUT018",1534.06936358582
"NCO17","OUT013",2217.15117664975
"FDL12","OUT017",1534.06936358582
"DRJ13","OUT049",2217.15117664975
"FDD57","OUT045",2476.17098073701
"FDW19","OUT035",2476.17098073701
"DRD27","OUT018",1132.8498619469
"FDH27","OUT027",2476.17098073701
"NCW30","OUT027",5355.02535258358
"FDR40","OUT018",1534.06936358582
"FDG05","OUT013",2217.15117664975
"NCY41","OUT019",339.828500461681
"FDI38","OUT018",3337.11527309237
"FDR20","OUT046",1132.8498619469
"FDE09","OUT017",2476.17098073701
"FDN50","OUT019",339.828500461681
"DRF27","OUT045",3337.11527309237
"DRF51","OUT013",1132.8498619469
"NCO02","OUT019",339.828500461681
"FDB51","OUT027",1132.8498619469
"FDJ50","OUT013",1534.06936358582
"FDN52","OUT013",1534.06936358582
"FDX14","OUT013",1132.8498619469
"FDT27","OUT019",339.828500461681
"FDV10","OUT013",1132.8498619469
"FDU33","OUT046",1132.8498619469
"FDU58","OUT046",3337.11527309237
"NCP42","OUT027",5355.02535258358
"FDL51","OUT027",5355.02535258358
"DRH15","OUT027",1132.8498619469
"FDU16","OUT017",1534.06936358582
"FDW15","OUT017",1534.06936358582
"FDQ44","OUT045",2476.17098073701
"NCI06","OUT027",5355.02535258358
"DRK23","OUT019",339.828500461681
"FDC28","OUT035",2217.15117664975
"NCY17","OUT019",339.828500461681
"NCV05","OUT018",2217.15117664975
"FDM34","OUT019",339.828500461681
"DRD60","OUT027",5355.02535258358
"FDT38","OUT046",1132.8498619469
"FDQ57","OUT018",3337.11527309237
"FDE59","OUT027",1132.8498619469
"NCM43","OUT046",3337.11527309237
"DRI51","OUT049",2476.17098073701
"NCG30","OUT017",1132.8498619469
"NCK54","OUT035",1534.06936358582
"FDQ16","OUT019",339.828500461681
"FDI36","OUT013",3447.42845130435
"FDX16","OUT027",3358.45318644068
"FDA34","OUT046",3337.11527309237
"FDJ48","OUT018",3447.42845130435
"FDU47","OUT035",1132.8498619469
"FDS39","OUT046",3337.11527309237
"FDD11","OUT046",3337.11527309237
"FDM16","OUT027",1534.06936358582
"FDU56","OUT018",3337.11527309237
"FDQ32","OUT017",2476.17098073701
"DRK35","OUT013",1132.8498619469
"FDA58","OUT049",3337.11527309237
"DRG48","OUT019",339.828500461681
"FDT59","OUT010",339.828500461681
"FDQ31","OUT019",339.828500461681
"FDS51","OUT018",1534.06936358582
"FDW32","OUT027",2476.17098073701
"FDI15","OUT027",3337.11527309237
"NCV30","OUT017",1132.8498619469
"DRG25","OUT049",2217.15117664975
"FDT02","OUT013",1132.8498619469
"FDO33","OUT027",2476.17098073701
"FDP38","OUT035",1534.06936358582
"FDZ45","OUT035",3337.11527309237
"NCA54","OUT027",5355.02535258358
"FDU33","OUT017",1132.8498619469
"FDN58","OUT017",3337.11527309237
"FDI05","OUT045",1534.06936358582
"FDM57","OUT019",339.828500461681
"NCS42","OUT027",1132.8498619469
"FDB57","OUT045",3337.11527309237
"FDC03","OUT045",3337.11527309237
"FDZ58","OUT013",2476.17098073701
"NCK29","OUT045",2217.15117664975
"NCR53","OUT045",2217.15117664975
"FDE26","OUT027",1534.06936358582
"FDU52","OUT049",2217.15117664975
"FDE41","OUT027",1534.06936358582
"FDU38","OUT018",3337.11527309237
"FDA52","OUT017",3337.11527309237
"FDW46","OUT046",1132.8498619469
"DRI59","OUT035",2217.15117664975
"FDT38","OUT035",1132.8498619469
"FDL33","OUT018",3337.11527309237
"FDQ01","OUT027",5355.02535258358
"FDJ08","OUT046",3337.11527309237
"FDQ47","OUT049",1132.8498619469
"NCZ18","OUT013",3337.11527309237
"FDE29","OUT017",1534.06936358582
"FDF10","OUT027",2476.17098073701
"FDC48","OUT049",2217.15117664975
"FDY58","OUT013",3337.11527309237
"NCX30","OUT010",339.828500461681
"FDV11","OUT013",2758.6962606383
"FDT46","OUT046",1132.8498619469
"DRD01","OUT019",339.828500461681
"FDQ11","OUT013",2217.15117664975
"NCM41","OUT017",1534.06936358582
"NCC55","OUT013",1132.8498619469
"FDG45","OUT027",5355.02535258358
"NCQ54","OUT049",2476.17098073701
"FDM34","OUT045",2476.17098073701
"FDD17","OUT019",339.828500461681
"FDN38","OUT027",5355.02535258358
"FDB53","OUT018",3337.11527309237
"NCL06","OUT035",3337.11527309237
"NCV18","OUT019",339.828500461681
"FDX25","OUT013",1534.06936358582
"FDB39","OUT046",1132.8498619469
"FDC33","OUT049",3337.11527309237
"NCO14","OUT018",1132.8498619469
"FDA58","OUT027",5355.02535258358
"NCQ02","OUT017",3337.11527309237
"NCR53","OUT017",3337.11527309237
"FDN52","OUT046",1534.06936358582
"FDG26","OUT046",3337.11527309237
"FDE23","OUT027",1132.8498619469
"DRI37","OUT013",1534.06936358582
"DRH37","OUT018",2217.15117664975
"FDO01","OUT035",1534.06936358582
"FDK45","OUT049",1534.06936358582
"FDP23","OUT049",2217.15117664975
"FDM33","OUT035",3337.11527309237
"FDD36","OUT017",2217.15117664975
"FDL56","OUT017",2476.17098073701
"FDT27","OUT010",339.828500461681
"FDG52","OUT017",1132.8498619469
"NCL42","OUT035",3337.11527309237
"DRJ24","OUT046",3447.42845130435
"FDV38","OUT046",1132.8498619469
"FDT35","OUT045",1132.8498619469
"FDY51","OUT045",3337.11527309237
"FDC37","OUT017",2217.15117664975
"NCP43","OUT013",3337.11527309237
"FDO33","OUT045",2476.17098073701
"FDW04","OUT018",2217.15117664975
"NCC31","OUT046",3337.11527309237
"FDK22","OUT049",3337.11527309237
"FDJ50","OUT017",1534.06936358582
"FDV13","OUT017",1132.8498619469
"DRL60","OUT017",2217.15117664975
"FDW03","OUT017",2217.15117664975
"FDY27","OUT035",2217.15117664975
"FDB39","OUT027",1132.8498619469
"FDU59","OUT045",2758.6962606383
"FDZ57","OUT049",1534.06936358582
"FDO21","OUT049",3337.11527309237
"FDS43","OUT018",3337.11527309237
"FDU28","OUT010",339.828500461681
"FDC51","OUT010",339.828500461681
"FDW16","OUT010",339.828500461681
"FDP32","OUT010",339.828500461681
"FDB60","OUT019",339.828500461681
"NCQ30","OUT046",2476.17098073701
"FDD26","OUT049",2217.15117664975
"FDI44","OUT045",1132.8498619469
"DRH23","OUT046",1132.8498619469
"FDO44","OUT046",2476.17098073701
"FDG04","OUT046",3337.11527309237
"FDM32","OUT027",2476.17098073701
"FDM09","OUT013",3337.11527309237
"FDZ47","OUT013",1534.06936358582
"FDM40","OUT027",1534.06936358582
"FDY48","OUT017",2217.15117664975
"NCM30","OUT045",1132.8498619469
"FDX36","OUT010",339.828500461681
"DRF03","OUT017",1132.8498619469
"FDN51","OUT049",3337.11527309237
"FDM57","OUT049",1534.06936358582
"FDB35","OUT049",1534.06936358582
"FDY13","OUT027",1534.06936358582
"FDA37","OUT017",1534.06936358582
"NCX53","OUT017",3337.11527309237
"FDD59","OUT018",1534.06936358582
"FDX10","OUT019",339.828500461681
"FDC03","OUT018",3337.11527309237
"FDW43","OUT035",3337.11527309237
"FDW10","OUT046",2476.17098073701
"FDY14","OUT027",5355.02535258358
"FDV43","OUT045",1132.8498619469
"FDO40","OUT013",1534.06936358582
"FDP46","OUT027",1534.06936358582
"NCE43","OUT019",339.828500461681
"FDD05","OUT035",1534.06936358582
"FDJ60","OUT010",339.828500461681
"DRE27","OUT018",2217.15117664975
"FDO11","OUT035",2217.15117664975
"DRG11","OUT027",1132.8498619469
"FDK33","OUT010",339.828500461681
"DRM23","OUT045",1534.06936358582
"FDJ02","OUT027",1534.06936358582
"NCZ05","OUT045",2217.15117664975
"NCL30","OUT013",2476.17098073701
"FDZ19","OUT018",3337.11527309237
"FDM45","OUT049",1534.06936358582
"FDO36","OUT046",3337.11527309237
"NCK31","OUT045",2217.15117664975
"DRJ37","OUT045",2217.15117664975
"FDP24","OUT018",1534.06936358582
"FDF46","OUT013",1534.06936358582
"FDX46","OUT019",339.828500461681
"NCL18","OUT045",2476.17098073701
"FDJ26","OUT013",3337.11527309237
"FDJ07","OUT045",2217.15117664975
"FDY15","OUT013",2476.17098073701
"DRG01","OUT045",1534.06936358582
"FDF58","OUT045",1132.8498619469
"FDZ14","OUT019",339.828500461681
"FDP31","OUT049",1132.8498619469
"FDH45","OUT013",1132.8498619469
"FDA09","OUT010",339.828500461681
"FDW31","OUT035",3337.11527309237
"FDA57","OUT046",1132.8498619469
"NCE55","OUT035",3337.11527309237
"FDC17","OUT019",339.828500461681
"FDC59","OUT013",1132.8498619469
"FDA22","OUT013",3337.11527309237
"FDK52","OUT035",3337.11527309237
"NCM26","OUT046",3337.11527309237
"NCT53","OUT035",3447.42845130435
"FDW45","OUT018",2476.17098073701
"NCI18","OUT035",3337.11527309237
"FDE38","OUT018",2217.15117664975
"FDF08","OUT019",339.828500461681
"FDY58","OUT010",339.828500461681
"FDF58","OUT019",339.828500461681
"FDX39","OUT017",3337.11527309237
"FDB44","OUT049",3337.11527309237
"FDF28","OUT013",1534.06936358582
"FDE39","OUT013",1534.06936358582
"FDT37","OUT018",3337.11527309237
"FDZ45","OUT017",3337.11527309237
"FDO40","OUT035",2217.15117664975
"FDM57","OUT027",1534.06936358582
"DRG36","OUT017",2217.15117664975
"FDY36","OUT010",339.828500461681
"DRL60","OUT027",3358.45318644068
"FDS25","OUT019",339.828500461681
"DRF49","OUT027",1534.06936358582
"FDP16","OUT045",3337.11527309237
"FDS60","OUT049",2217.15117664975
"FDU15","OUT027",1132.8498619469
"FDK43","OUT046",1534.06936358582
"FDN25","OUT046",1534.06936358582
"FDE53","OUT049",2217.15117664975
"FDB22","OUT013",3337.11527309237
"FDE39","OUT017",1534.06936358582
"FDX35","OUT035",2217.15117664975
"NCG54","OUT049",2476.17098073701
"FDH27","OUT035",2217.15117664975
"NCK42","OUT013",3337.11527309237
"FDS25","OUT049",1534.06936358582
"FDI10","OUT018",3337.11527309237
"FDU35","OUT035",1132.8498619469
"FDI04","OUT017",3337.11527309237
"DRK23","OUT035",2217.15117664975
"FDB53","OUT019",339.828500461681
"FDY02","OUT049",3337.11527309237
"FDM60","OUT035",1534.06936358582
"NCJ31","OUT010",339.828500461681
"DRP35","OUT017",1132.8498619469
"NCQ30","OUT018",1534.06936358582
"DRL11","OUT010",339.828500461681
"FDU01","OUT013",2476.17098073701
"FDR39","OUT035",2476.17098073701
"FDO08","OUT046",3337.11527309237
"FDC02","OUT045",3337.11527309237
"NCZ29","OUT035",2217.15117664975
"FDF29","OUT010",339.828500461681
"FDZ23","OUT017",2217.15117664975
"NCU53","OUT018",3447.42845130435
"NCW30","OUT013",3337.11527309237
"NCM26","OUT027",3358.45318644068
"FDV50","OUT027",2476.17098073701
"FDW15","OUT049",1534.06936358582
"FDI35","OUT027",5355.02535258358
"FDO11","OUT017",2217.15117664975
"FDN48","OUT046",2217.15117664975
"NCA17","OUT049",2217.15117664975
"NCN54","OUT013",1132.8498619469
"FDP22","OUT013",1132.8498619469
"NCB54","OUT035",2217.15117664975
"FDD08","OUT045",1534.06936358582
"DRM48","OUT010",339.828500461681
"FDG41","OUT027",1534.06936358582
"FDE44","OUT027",1132.8498619469
"FDE26","OUT035",2217.15117664975
"NCS38","OUT013",1534.06936358582
"NCJ54","OUT018",3337.11527309237
"FDI40","OUT019",339.828500461681
"FDN45","OUT018",2476.17098073701
"FDU43","OUT046",3337.11527309237
"FDI04","OUT010",339.828500461681
"NCC07","OUT018",1132.8498619469
"NCC07","OUT019",339.828500461681
"NCD18","OUT045",3337.11527309237
"FDU55","OUT035",3337.11527309237
"FDX59","OUT035",1132.8498619469
"FDR52","OUT049",2217.15117664975
"NCP17","OUT013",1534.06936358582
"FDQ32","OUT045",2476.17098073701
"NCT17","OUT049",3447.42845130435
"FDO10","OUT049",1132.8498619469
"FDE32","OUT049",1132.8498619469
"FDN44","OUT045",3337.11527309237
"FDH02","OUT035",2217.15117664975
"FDK60","OUT013",2217.15117664975
"FDS24","OUT019",339.828500461681
"FDL03","OUT010",339.828500461681
"FDB46","OUT027",5355.02535258358
"FDO48","OUT049",3447.42845130435
"FDZ39","OUT049",1534.06936358582
"FDT02","OUT027",1132.8498619469
"FDC50","OUT013",1132.8498619469
"FDP39","OUT035",1534.06936358582
"DRG15","OUT018",1534.06936358582
"FDP10","OUT018",1132.8498619469
"FDF53","OUT027",5355.02535258358
"FDN34","OUT045",2476.17098073701
"FDK02","OUT045",1534.06936358582
"FDC23","OUT045",2476.17098073701
"FDJ10","OUT019",339.828500461681
"FDE53","OUT035",2217.15117664975
"FDR25","OUT035",3337.11527309237
"FDW50","OUT046",2476.17098073701
"FDS09","OUT049",1534.06936358582
"FDW49","OUT010",339.828500461681
"FDU51","OUT046",2476.17098073701
"FDF28","OUT018",1534.06936358582
"NCY30","OUT018",2476.17098073701
"FDD44","OUT045",3337.11527309237
"FDX09","OUT017",3337.11527309237
"NCF30","OUT013",1132.8498619469
"FDZ50","OUT019",339.828500461681
"FDW37","OUT013",1132.8498619469
"FDD11","OUT049",3337.11527309237
"DRH39","OUT018",1132.8498619469
"FDA36","OUT049",3447.42845130435
"NCG43","OUT049",1132.8498619469
"FDF02","OUT035",2217.15117664975
"FDP57","OUT027",5355.02535258358
"NCE42","OUT017",3337.11527309237
"NCR38","OUT027",3337.11527309237
"FDP03","OUT019",339.828500461681
"FDO51","OUT035",1534.06936358582
"NCQ42","OUT046",1132.8498619469
"NCM41","OUT046",1534.06936358582
"FDH48","OUT027",3358.45318644068
"DRF60","OUT046",3447.42845130435
"FDJ27","OUT035",1534.06936358582
"FDQ14","OUT013",3337.11527309237
"FDN27","OUT017",2476.17098073701
"NCQ02","OUT046",3337.11527309237
"FDJ33","OUT049",1534.06936358582
"FDP07","OUT027",5355.02535258358
"DRE01","OUT049",2217.15117664975
"FDU36","OUT045",2217.15117664975
"FDL28","OUT017",3337.11527309237
"NCX53","OUT046",3337.11527309237
"FDZ39","OUT013",1534.06936358582
"NCP42","OUT013",3337.11527309237
"FDJ14","OUT035",1534.06936358582
"FDK04","OUT049",1534.06936358582
"NCC19","OUT017",3337.11527309237
"FDS09","OUT018",1132.8498619469
"FDZ02","OUT046",1534.06936358582
"FDD35","OUT018",1534.06936358582
"NCY42","OUT017",3337.11527309237
"FDB05","OUT045",3337.11527309237
"FDF20","OUT035",3337.11527309237
"NCO41","OUT018",2217.15117664975
"FDC40","OUT027",2476.17098073701
"FDV58","OUT045",2476.17098073701
"FDZ57","OUT045",2476.17098073701
"DRM35","OUT046",2758.6962606383
"DRN36","OUT018",1534.06936358582
"FDQ13","OUT046",1534.06936358582
"DRO35","OUT010",339.828500461681
"NCD43","OUT035",1534.06936358582
"FDA51","OUT018",1534.06936358582
"NCX17","OUT027",5355.02535258358
"NCZ17","OUT049",1534.06936358582
"FDR11","OUT027",1132.8498619469
"FDW34","OUT049",3337.11527309237
"FDN50","OUT017",1534.06936358582
"FDS09","OUT046",1132.8498619469
"FDS48","OUT018",2217.15117664975
"FDL44","OUT049",2476.17098073701
"DRF48","OUT018",3447.42845130435
"FDA14","OUT018",2476.17098073701
"NCD30","OUT049",1132.8498619469
"FDI16","OUT017",1132.8498619469
"NCG06","OUT035",3337.11527309237
"DRZ24","OUT035",2217.15117664975
"NCS17","OUT045",1534.06936358582
"FDB37","OUT045",3337.11527309237
"FDE10","OUT035",2217.15117664975
"FDC57","OUT045",2476.17098073701
"FDM12","OUT018",2217.15117664975
"FDE24","OUT049",2217.15117664975
"FDW22","OUT045",3337.11527309237
"DRD01","OUT027",1534.06936358582
"NCZ18","OUT027",3337.11527309237
"FDN49","OUT045",1132.8498619469
"FDR22","OUT035",2476.17098073701
"FDV08","OUT019",339.828500461681
"FDY39","OUT046",3337.11527309237
"FDV36","OUT049",2217.15117664975
"FDO60","OUT045",1534.06936358582
"FDU04","OUT027",3358.45318644068
"FDR20","OUT027",1132.8498619469
"FDW19","OUT019",339.828500461681
"FDU40","OUT049",3337.11527309237
"FDK15","OUT045",1534.06936358582
"DRF15","OUT035",2476.17098073701
"FDQ25","OUT017",2217.15117664975
"FDI48","OUT019",339.828500461681
"FDS49","OUT046",1534.06936358582
"FDV22","OUT046",2476.17098073701
"NCV42","OUT046",2476.17098073701
"FDX26","OUT046",2476.17098073701
"FDI33","OUT018",1132.8498619469
"FDZ14","OUT049",1534.06936358582
"FDG10","OUT013",1534.06936358582
"FDM38","OUT018",1534.06936358582
"FDG26","OUT027",5355.02535258358
"FDH46","OUT035",1534.06936358582
"FDN13","OUT018",1534.06936358582
"FDU57","OUT035",2217.15117664975
"NCI06","OUT046",3337.11527309237
"FDM38","OUT045",1534.06936358582
"NCG42","OUT010",339.828500461681
"FDL39","OUT045",2476.17098073701
"FDT31","OUT019",339.828500461681
"FDV59","OUT013",2758.6962606383
"FDB49","OUT035",2217.15117664975
"FDD58","OUT049",2217.15117664975
"DRN59","OUT046",1132.8498619469
"FDX48","OUT049",2217.15117664975
"FDQ11","OUT049",2217.15117664975
"FDY12","OUT049",1534.06936358582
"FDQ11","OUT045",2217.15117664975
"DRI11","OUT017",2758.6962606383
"FDY32","OUT027",2476.17098073701
"FDS51","OUT045",1132.8498619469
"FDR19","OUT010",339.828500461681
"DRB13","OUT018",3447.42845130435
"FDS21","OUT035",1132.8498619469
"FDQ40","OUT045",3337.11527309237
"NCE55","OUT013",3337.11527309237
"FDX43","OUT027",5355.02535258358
"FDS12","OUT049",2217.15117664975
"DRK01","OUT027",1534.06936358582
"FDN25","OUT017",1534.06936358582
"FDB60","OUT046",3447.42845130435
"FDQ13","OUT017",1534.06936358582
"DRK13","OUT045",2217.15117664975
"DRF25","OUT018",1534.06936358582
"NCD42","OUT019",339.828500461681
"FDW25","OUT045",1534.06936358582
"NCV29","OUT027",3358.45318644068
"NCK42","OUT035",3337.11527309237
"DRJ13","OUT027",5355.02535258358
"DRD15","OUT017",3337.11527309237
"FDM27","OUT045",1534.06936358582
"FDZ50","OUT018",3337.11527309237
"FDC04","OUT046",3337.11527309237
"FDF50","OUT049",2217.15117664975
"FDP15","OUT045",3337.11527309237
"FDK46","OUT035",3337.11527309237
"FDZ56","OUT018",2476.17098073701
"FDY60","OUT049",2217.15117664975
"FDB10","OUT035",3337.11527309237
"FDR57","OUT045",3337.11527309237
"FDU58","OUT049",3337.11527309237
"FDH02","OUT046",1534.06936358582
"FDP48","OUT013",3447.42845130435
"FDI46","OUT035",3337.11527309237
"FDW56","OUT013",3337.11527309237
"NCM19","OUT010",339.828500461681
"FDS50","OUT027",5355.02535258358
"FDK24","OUT013",1534.06936358582
"FDO36","OUT017",2217.15117664975
"FDK45","OUT027",1534.06936358582
"NCL05","OUT045",1534.06936358582
"FDL32","OUT018",2476.17098073701
"FDA28","OUT049",1534.06936358582
"FDY36","OUT018",2217.15117664975
"FDP32","OUT018",3337.11527309237
"FDL50","OUT046",1534.06936358582
"DRC24","OUT049",2217.15117664975
"NCS18","OUT017",2476.17098073701
"FDD16","OUT017",1132.8498619469
"NCV18","OUT013",1534.06936358582
"FDX07","OUT046",2476.17098073701
"NCZ05","OUT027",3358.45318644068
"NCI31","OUT013",1534.06936358582
"FDK14","OUT049",1534.06936358582
"NCR06","OUT045",1132.8498619469
"NCF54","OUT049",2476.17098073701
"DRG23","OUT010",339.828500461681
"FDD53","OUT046",1132.8498619469
"NCM31","OUT027",5355.02535258358
"FDT16","OUT017",3337.11527309237
"FDR40","OUT035",1534.06936358582
"DRG25","OUT017",2217.15117664975
"FDT10","OUT035",1132.8498619469
"FDY32","OUT013",3337.11527309237
"FDN50","OUT035",1534.06936358582
"FDZ35","OUT019",339.828500461681
"NCP54","OUT045",2476.17098073701
"NCD07","OUT035",1534.06936358582
"FDS02","OUT018",3337.11527309237
"DRN59","OUT018",1132.8498619469
"DRB24","OUT013",2217.15117664975
"FDP37","OUT027",1534.06936358582
"DRB01","OUT018",2217.15117664975
"FDR47","OUT046",1132.8498619469
"NCM31","OUT010",339.828500461681
"NCF06","OUT027",5355.02535258358
"NCV17","OUT027",3358.45318644068
"FDS10","OUT049",2476.17098073701
"FDN52","OUT035",1534.06936358582
"FDZ48","OUT013",2217.15117664975
"FDJ48","OUT049",3447.42845130435
"DRB13","OUT027",5355.02535258358
"FDV59","OUT017",2758.6962606383
"FDL32","OUT035",2476.17098073701
"FDZ12","OUT035",2217.15117664975
"NCR06","OUT027",1132.8498619469
"FDP51","OUT017",1534.06936358582
"FDY22","OUT013",2476.17098073701
"FDZ38","OUT049",2476.17098073701
"NCO54","OUT035",1132.8498619469
"FDR23","OUT035",2758.6962606383
"FDM38","OUT049",1534.06936358582
"FDS25","OUT013",1534.06936358582
"FDZ22","OUT013",1534.06936358582
"FDZ20","OUT019",339.828500461681
"FDD45","OUT010",339.828500461681
"FDN03","OUT049",3337.11527309237
"NCW30","OUT046",3337.11527309237
"FDY24","OUT027",1534.06936358582
"FDJ26","OUT019",339.828500461681
"FDM15","OUT049",2217.15117664975
"NCW54","OUT027",1132.8498619469
"FDA23","OUT045",2217.15117664975
"FDA39","OUT019",339.828500461681
"FDZ12","OUT017",2217.15117664975
"NCB42","OUT046",2217.15117664975
"FDL16","OUT046",1132.8498619469
"FDO24","OUT019",339.828500461681
"NCP42","OUT046",3337.11527309237
"FDR19","OUT018",2476.17098073701
"DRL01","OUT045",3337.11527309237
"FDV37","OUT046",3337.11527309237
"FDI41","OUT010",339.828500461681
"FDF58","OUT049",1534.06936358582
"NCF43","OUT018",2476.17098073701
"FDN02","OUT049",2217.15117664975
"NCP41","OUT035",2217.15117664975
"NCY17","OUT027",1534.06936358582
"FDL58","OUT027",5355.02535258358
"NCA30","OUT027",2476.17098073701
"FDE46","OUT018",3337.11527309237
"FDY38","OUT035",3337.11527309237
"NCH29","OUT027",3358.45318644068
"FDO20","OUT045",3337.11527309237
"FDP44","OUT018",2476.17098073701
"FDM02","OUT027",1534.06936358582
"FDJ14","OUT027",1534.06936358582
"FDH04","OUT010",339.828500461681
"DRK23","OUT046",2217.15117664975
"NCW05","OUT046",1534.06936358582
"FDF12","OUT049",2217.15117664975
"FDL51","OUT019",339.828500461681
"FDN03","OUT018",3337.11527309237
"DRJ37","OUT049",2217.15117664975
"FDM12","OUT019",339.828500461681
"FDA16","OUT045",3337.11527309237
"NCB07","OUT017",2476.17098073701
